DATE,PCE,IP,CPIC,RFF,FEDTA,VXO,NFCI,10YTr,30YMg,CBTA,FEDTAdCBTA,CBL,AdAmL,M2,dPCE,dCPIC,dM2,dFEDTA
19780101,3784216,47.672,63.1,6.7,138191,NaN,-0.28,7.96,9.02,1107.5595,124.7707233787,957.6671,7.389030398,1279.7,-0.0046292931,0.0027618184,0.0032018719,-0.0249337393
19780201,3839533,47.9164,63.4,6.78,139847,NaN,-0.23,8.03,9.16,1111.8542,125.7781820674,959.4939,7.297532231,1285.5,0.006302487,0.0020598986,0.001963911,0.0051733948
19780301,3877822,48.8192,63.8,6.79,137295,NaN,-0.06,8.04,9.2,1128.9851,121.6092223006,969.7034,7.087977464,1292.2,0.0043094656,0.0027314208,0.0022576557,-0.0079984329
19780401,3901150,49.8393,64.3,6.89,141465,NaN,0.12,8.15,9.36,1146.7177,123.3651490685,991.527,7.389087748,1300.4,0.0026047792,0.0033902942,0.0027472241,0.0129942825
19780501,3916603,50.0106,64.7,7.36,139887,NaN,0.32,8.35,9.58,1160.9669,120.491807303,1001.0674,7.260603692,1310.5,0.0017169029,0.0026933077,0.0033600645,-0.0048716475
19780601,3929301,50.3556,65.2,7.6,150834,NaN,0.45,8.46,9.71,1173.7924,128.5014283616,1016.8562,7.479424123,1318.5,0.0014057465,0.0033433151,0.0026431088,0.0327218919
19780701,3910698,50.3372,65.6,7.81,140739,NaN,0.45,8.64,9.74,1179.8219,119.2883434356,1025.6261,7.651452893,1324.1,-0.0020610195,0.0026562436,0.0018406514,-0.0300847875
19780801,3945935,50.5218,66.1,8.04,150197,NaN,0.4,8.41,9.79,1188.6973,126.354287168,1020.0754,7.049483489,1333.5,0.0038956477,0.0032976201,0.0030722345,0.0282467974
19780901,3939636,50.6636,66.7,8.45,155393,NaN,0.49,8.42,9.76,1207.2986,128.7113229486,1043.0196,7.34907444,1345,-0.0006938297,0.0039243744,0.0037292643,0.014770193
19781001,3946231,51.0728,67.2,8.96,156162,NaN,1.07,8.64,9.86,1220.0089,128.0007055686,1052.3822,7.278129916,1352.3,0.0007264066,0.0032434391,0.0023507637,0.0021439113
19781101,3960405,51.445,67.6,9.76,152633,NaN,1.63,8.81,10.11,1237.4967,123.3401268868,1063.4453,7.109949705,1359.1,0.0015570962,0.0025774229,0.0021783644,-0.0099269221
19781201,3984028,51.7376,68,10.03,158042,NaN,1.59,9.01,10.35,1255.9009,125.8395467349,1092.3318,7.678106073,1366,0.0025827819,0.0025622168,0.0021992869,0.0151240766
19790101,3969558,51.3926,68.5,10.07,144839,NaN,1.16,9.1,10.39,1269.954,114.0505876591,1179.4645,14.03426917,1371.6,-0.0015802301,0.0031816588,0.0017767771,-0.0378869993
19790201,3988752,51.6837,69.2,10.06,145564,NaN,0.74,9.1,10.41,1277.6201,113.9337115939,1182.5066,13.43258423,1377.8,0.0020948831,0.004415523,0.001958704,0.0021684635
19790301,3992591,51.8569,69.8,10.09,145931,NaN,0.41,9.12,10.43,1290.475,113.0831670509,1192.0604,13.11263776,1387.8,0.0004177885,0.0037493282,0.0031407027,0.0010935773
19790401,3970346,51.2945,70.3,10.01,152603,NaN,0.35,9.18,10.5,1317.6504,115.8144831133,1219.9857,13.4915727,1402.1,-0.002426468,0.0030999024,0.0044521062,0.0194155129
19790501,3981665,51.6919,70.8,10.24,154341,NaN,0.47,9.25,10.69,1327.3463,116.277869611,1227.5908,13.30599616,1410.2,0.0012363621,0.0030779327,0.002501721,0.0049182384
19790601,3992000,51.685,71.3,10.29,153556,NaN,0.68,8.91,11.04,1350.975,113.663095172,1246.4486,12.92472524,1423,0.001125815,0.0030562722,0.0039241897,-0.0022145192
19790701,3988260,51.6005,71.9,10.47,149680,NaN,0.93,8.95,11.09,1373.9376,108.9423566252,1267.3494,12.89014731,1434.8,-0.0004070698,0.0036393605,0.0035864679,-0.0111030161
19790801,4031471,51.2595,72.7,10.94,155532,NaN,1.26,9.03,11.09,1385.7772,112.2344919515,1270.7628,12.04872781,1446.6,0.0046800773,0.0048055205,0.0035570928,0.0166559822
19790901,4041806,51.3229,73.3,11.43,155967,NaN,1.67,9.33,11.3,1419.5937,109.8673514823,1303.6484,12.24365024,1454.1,0.0011119242,0.0035695638,0.0022458137,0.001212962
19791001,4028419,51.595,74,13.77,155456,NaN,2.07,10.3,11.64,1430.8905,108.6428346544,1314.8455,12.33047956,1460.4,-0.0014408286,0.0041277451,0.0018775498,-0.0014252299
19791101,4038754,51.5496,74.8,13.18,159859,NaN,2.23,10.65,12.83,1426.9096,112.0316241477,1314.1533,12.65481042,1465.9,0.0011127655,0.0046698781,0.0016325206,0.0121296031
19791201,4026648,51.599,75.7,13.78,157923,NaN,1.92,10.39,12.9,1433.0902,110.1975297856,1322.5193,12.96082604,1473.7,-0.0013037349,0.0051942816,0.0023047387,-0.0052917064
19800101,4058735,51.8227,76.7,13.82,152711,NaN,1.67,10.8,12.88,1441.8729,105.9115543402,1330.7755,12.97845764,1482.7,0.0034470303,0.0056994844,0.002644204,-0.0145750645
19800201,4024679,51.8523,77.5,14.13,154978,NaN,1.89,12.41,13.04,1462.0233,106.002414599,1345.525,12.54973935,1494.6,-0.0036594489,0.0045063386,0.0034716904,0.0063997309
19800301,3991902,51.6869,78.6,17.19,159908,NaN,2.93,12.75,15.28,1472.1435,108.6225629499,1350.0787,12.06034418,1499.8,-0.0035513767,0.0061208435,0.0015083713,0.0136001395
19800401,3941211,50.6413,79.5,17.61,163157,NaN,3.55,11.47,16.33,1480.9347,110.1716368723,1357.8461,12.03145295,1502.2,-0.0055501847,0.0049445826,0.0006944084,0.0087355198
19800501,3922017,49.4133,80.1,10.98,168188,NaN,2.87,10.18,14.26,1485.1009,113.2502175441,1366.6362,12.53623147,1512.3,-0.0021202145,0.0032653874,0.0029101945,0.0131892949
19800601,3940325,48.8003,81,9.47,160039,NaN,1.73,9.78,12.71,1488.3597,107.5270984561,1372.5348,12.85008405,1529.2,0.0020225723,0.0048525028,0.0048263372,-0.0215691772
19800701,3973988,48.4819,80.8,9.03,161597,NaN,0.9,10.25,12.19,1503.1909,107.5026465368,1388.233,13.07601217,1545.5,0.0036945072,-0.0010736581,0.0046047201,0.0042074649
19800801,3978319,48.6125,81.3,9.61,160770,NaN,0.76,11.1,12.56,1520.6424,105.7250540956,1400.169,12.62222532,1561.5,0.0004730526,0.0026791848,0.0044729792,-0.0022282822
19800901,3978516,49.4073,82.1,10.87,164234,NaN,1.03,11.51,13.2,1534.1633,107.0511854898,1417.1526,13.11130777,1574,0.000021505,0.0042526115,0.0034627395,0.0092580587
19801001,4027337,50.0203,83,12.81,164326,NaN,1.45,11.75,13.79,1552.9582,105.8148248935,1435.5677,13.22899383,1584.8,0.0052968631,0.0047349353,0.0029697345,0.0002432134
19801101,4016214,50.8923,83.9,15.85,165796,NaN,2.21,12.68,14.21,1578.3327,105.0450263116,1463.9602,13.7999318,1595.8,-0.0012011264,0.0046838685,0.0030039982,0.0038677647
19801201,4045448,51.1886,84.9,18.9,168545,NaN,2.89,12.84,14.79,1588.2687,106.1186938961,1473.7391,13.86775733,1599.8,0.0031497774,0.0051457294,0.0010872317,0.0071418249
19810101,4053027,50.9085,85.4,19.08,158088,NaN,2.71,12.57,14.9,1599.3786,98.8433883009,1484.9553,13.9777353,1606.9,0.0008128737,0.0025501804,0.0019231583,-0.0278169683
19810201,4043774,50.6585,85.9,15.93,163786,NaN,2.02,13.19,15.13,1615.0038,101.4152412521,1495.4246,13.50572508,1618.7,-0.0009926213,0.0025352931,0.003177516,0.0153778715
19810301,4055783,50.9285,86.4,14.7,165660,NaN,1.62,13.12,15.4,1631.5825,101.5333273065,1511.44,13.58039412,1636.6,0.0012878349,0.0025205786,0.0047761801,0.0049408804
19810401,4040526,50.7029,87,15.72,178252,NaN,1.71,13.68,15.58,1651.5513,107.9300412891,1528.7845,13.45275188,1659.2,-0.0016368048,0.0030055101,0.0059561922,0.0318167543
19810501,4041609,51.0228,87.8,18.52,164058,NaN,2.22,14.1,16.4,1662.5477,98.6786724976,1536.1696,13.15534654,1664.2,0.0001163903,0.0039752633,0.0013067786,-0.0360369985
19810601,4068283,51.2552,88.6,19.1,165970,NaN,2.86,13.47,16.7,1683.1127,98.6089642126,1556.8715,13.33251506,1670.3,0.0028568599,0.003939206,0.0015889634,0.0050321811
19810701,4059031,51.5854,89.8,19.04,167845,NaN,3.24,14.28,16.83,1684.1953,99.6588697285,1556.0182,13.13959592,1681.9,-0.0009887878,0.0058426148,0.0030056895,0.0048788144
19810801,4083933,51.5768,90.7,17.82,164980,NaN,3.07,14.94,17.29,1701.6925,96.9505360105,1567.4808,12.67916657,1694.3,0.0026562404,0.0043309504,0.0031901403,-0.0074771091
19810901,4056275,51.2536,91.8,15.87,169468,NaN,2.81,15.32,18.16,1718.8003,98.5966781598,1587.1401,13.05482067,1706,-0.0029512177,0.0052353941,0.002988716,0.0116564048
19811001,4033931,50.8998,92.1,15.08,166346,NaN,2.6,15.15,18.45,1676.9862,99.1934221045,1544.9407,12.70006324,1721.8,-0.0023989255,0.001416949,0.0040036767,-0.0080753419
19811101,4025269,50.3323,92.5,13.31,171361,NaN,2.3,13.39,17.83,1702.4742,100.6540950811,1572.9668,13.14576773,1736.1,-0.0009335567,0.0018821025,0.0035920336,0.0128996257
19811201,4048597,49.7768,93,12.37,178224,NaN,2,13.72,16.92,1696.8495,105.0322966179,1586.847,15.42555396,1755.5,0.0025096403,0.0023412158,0.0048260967,0.0170541987
19820101,4039837,48.8027,93.3,13.22,175190,NaN,1.79,14.59,17.4,1705.9459,102.6937606873,1603.4579,16.64532335,1770.4,-0.0009407065,0.0013986952,0.0036705671,-0.007456874
19820201,4076157,49.7531,93.8,14.78,168854,NaN,1.84,14.43,17.6,1718.8972,98.2339141631,1612.4459,16.14726358,1774.5,0.0038870608,0.0023211946,0.0010046028,-0.0159979595
19820301,4072023,49.384,93.9,14.68,169986,NaN,1.94,13.86,17.16,1729.5625,98.2826581867,1626.9329,16.85247239,1786.5,-0.0004406809,0.0004627539,0.0029270169,0.0029018013
19820401,4075567,48.9496,94.7,14.94,180629,NaN,2,13.87,16.89,1737.9165,103.9342223864,1632.7528,16.52582117,1803.9,0.0003778147,0.0036843867,0.004209438,0.0263743231
19820501,4089150,48.6488,95.4,14.45,169934,NaN,2.17,13.62,16.68,1753.3223,96.9211422224,1648.0684,16.65802692,1815.4,0.0014450047,0.0031983957,0.0027598725,-0.0265071974
19820601,4068382,48.4896,96.1,14.15,171443,NaN,2.54,14.3,16.7,1762.7171,97.2606438095,1653.5144,16.14169888,1826,-0.0022113177,0.003175013,0.0025284421,0.0038394774
19820701,4093579,48.3322,96.7,12.59,175915,NaN,2.61,13.95,16.82,1776.6908,99.0127263562,1665.9639,16.04570163,1831.8,0.0026814519,0.0027030864,0.0013772815,0.011183115
19820801,4097910,47.9335,97.1,10.12,178171,NaN,2.66,13.05,16.27,1798.2593,99.0797044675,1686.3026,16.06209633,1845.6,0.00045924,0.0017927558,0.0032595268,0.0055341449
19820901,4136101,47.7816,97.2,10.31,173710,NaN,3.05,12.34,15.43,1807.2321,96.119363971,1699.1663,16.72344164,1858.8,0.0040287193,0.000447035,0.0030950823,-0.0110121972
19821001,4155393,47.3564,97.5,9.71,176812,NaN,2.36,10.91,14.61,1825.8951,96.835793031,1717.1944,16.79745485,1870.1,0.0020209685,0.0013383508,0.0026321664,0.0076869164
19821101,4189548,47.1725,97.3,9.2,179102,NaN,1.14,10.55,13.83,1826.0297,98.0827420277,1721.059,17.39561325,1884.1,0.0035550667,-0.0008917754,0.0032391193,0.0055886989
19821201,4207561,46.8316,97.2,8.95,187659,NaN,0.59,10.54,13.62,1840.8453,101.9417546928,1742.5307,18.72402776,1906.4,0.0018632504,-0.0004465753,0.0051100798,0.0202689622
19830101,4211399,47.7196,97.6,8.68,179973,NaN,0.2,10.46,13.25,1859.8749,96.7661857257,1763.3667,19.27167743,1959.8,0.0003959687,0.0017835527,0.011997724,-0.0181620417
19830201,4209825,47.431,98,8.51,185769,NaN,-0.01,10.72,13.04,1863.1158,99.7087781661,1765.0668,19.00188477,1997.2,-0.0001623468,0.001776258,0.0082098041,0.0137658872
19830301,4253232,47.814,98.2,8.77,179998,NaN,-0.1,10.51,12.8,1870.2493,96.2427843176,1775.6588,19.77206273,2015.5,0.0044550299,0.0008854121,0.0039612451,-0.0137055637
19830401,4278528,48.3951,98.6,8.8,189383,NaN,-0.17,10.4,12.78,1879.1823,100.7794720076,1779.2304,18.80086622,2028.9,0.0025753058,0.0017654272,0.0028778397,0.0220733123
19830501,4303037,48.7317,98.9,8.63,184279,NaN,-0.31,10.38,12.63,1891.8518,97.4066784724,1791.3698,18.82776816,2043.4,0.0024807019,0.0013193767,0.0030927469,-0.011865145
19830601,4343885,49.0093,99.2,8.98,185143,NaN,-0.31,10.85,12.87,1903.4026,97.2694899124,1798.5262,18.14900778,2053.8,0.0041032388,0.0013153806,0.0022047605,0.0020314498
19830701,4372824,49.7543,99.8,9.37,186160,NaN,-0.22,11.38,13.42,1928.8769,96.5121206024,1818.7833,17.52033633,2065.1,0.0028836787,0.0026188691,0.0023829372,0.0023790737
19830801,4383946,50.3086,100.1,9.56,191118,NaN,-0.18,11.85,13.81,1935.1081,98.763474764,1818.6777,16.62029934,2074.3,0.0011031981,0.0013035362,0.0019304807,0.0114152217
19830901,4395462,51.0787,100.5,9.45,193634,NaN,-0.2,11.65,13.73,1942.0393,99.7065301408,1825.1955,16.620816,2083.5,0.0011393338,0.0017319843,0.0019219374,0.005680025
19831001,4430306,51.4926,101,9.48,190549,NaN,-0.12,11.54,13.54,1968.4626,96.800924742,1850.352,16.66626535,2099.5,0.003429194,0.002155312,0.0033223742,-0.0069749431
19831101,4440248,51.6677,101.5,9.34,192699,NaN,-0.02,11.69,13.44,1976.2282,97.5084759948,1857.5364,16.65008198,2112.6,0.0009735035,0.0021446685,0.0027013965,0.004872787
19831201,4489069,51.9253,101.8,9.47,199290,NaN,-0.02,11.83,13.42,1984.8449,100.4058301986,1867.6347,16.93406291,2123.8,0.0047490535,0.0012817358,0.002296341,0.0146060462
19840101,4517909,52.9632,102.5,9.56,197981,NaN,-0.14,11.67,13.37,2009.9496,98.500479813,1879.8107,15.44464876,2138.5,0.0027811982,0.0029760874,0.0029956381,-0.0028619936
19840201,4458752,53.2164,102.8,9.59,186239,NaN,-0.23,11.84,13.23,2021.2936,92.1385196094,1888.5468,15.22668418,2158.6,-0.0057241619,0.0012692493,0.0040629181,-0.0265528825
19840301,4496254,53.4651,103.2,9.91,188450,NaN,-0.2,12.32,13.39,2036.0144,92.5582844601,1903.7523,15.39378552,2175.5,0.00363752,0.0016865826,0.0033869149,0.0051255107
19840401,4527358,53.8086,103.7,10.29,208122,NaN,0.08,12.63,13.65,2065.8484,100.7440817051,1924.283,14.59289064,2192.1,0.0029940004,0.0020990591,0.0033012744,0.0431218489
19840501,4553245,54.0599,104.1,10.32,200241,NaN,0.53,13.41,13.94,2091.1164,95.757940591,1950.5904,14.88063704,2204.5,0.0024761817,0.0016719731,0.0024497411,-0.0167649852
19840601,4584250,54.2482,104.5,11.06,197199,NaN,0.91,13.56,14.42,2107.0002,93.5923024592,1963.8918,14.7231064,2215.4,0.0029472743,0.0016655609,0.0021420482,-0.0066482972
19840701,4566533,54.4279,105,11.23,197167,NaN,0.92,13.36,14.67,2119.4221,93.0286609732,1974.778,14.65266886,2223.9,-0.0016816932,0.0020730086,0.0016631035,-7.04798256006001E-005
19840801,4585037,54.4617,105.4,11.64,196276,NaN,0.55,12.72,14.47,2123.7911,92.4177523863,1983.2248,15.10882125,2230.7,0.0017562442,0.0016513118,0.0013259124,-0.0019670298
19840901,4618503,54.3773,105.8,11.3,202464,NaN,0.32,12.52,14.35,2138.9175,94.6572273124,1995.104,14.87285616,2244.8,0.0031583854,0.0016450568,0.0027364864,0.0134806141
19841001,4603837,54.306,106.2,9.99,197453,NaN,0.11,12.16,14.13,2146.8673,91.9726151682,2000.7123,14.68897609,2259.2,-0.0013812911,0.001638849,0.0027770257,-0.0108840762
19841101,4670376,54.5139,106.4,9.43,203247,NaN,-0.08,11.57,13.64,2166.6889,93.8053451052,2020.8159,14.85325523,2281.7,0.006231907,0.0008171112,0.004303863,0.0125604074
19841201,4677758,54.5713,106.8,8.38,206821,NaN,-0.26,11.5,13.18,2181.1584,94.821632395,2040.4113,15.4970042,2306.8,0.0006859043,0.0016296247,0.0047514003,0.0075704897
19850101,4719590,54.4371,107.1,8.35,201454,NaN,-0.45,11.38,13.08,2188.3613,92.0570108784,2040.4534,14.79543216,2332.7,0.0038665221,0.0012182181,0.0048489466,-0.0114187386
19850201,4737012,54.6664,107.7,8.5,200763,NaN,-0.48,11.51,12.92,2213.1043,90.7155618468,2059.6561,14.42248459,2354.4,0.0016002126,0.0024262325,0.0040213597,-0.0014922183
19850301,4732583,54.7455,108.1,8.58,202727,NaN,-0.39,11.86,13.17,2224.3177,91.1412070317,2067.2774,14.16399294,2366.6,-0.0004062455,0.0016099907,0.0022446111,0.0042279169
19850401,4745969,54.6042,108.4,8.27,213085,NaN,-0.37,11.43,13.2,2227.8579,95.6456872766,2063.7172,13.57285487,2375.7,0.0012266578,0.0012035882,0.0016667375,0.0216412852
19850501,4800795,54.6782,108.8,7.97,210894,NaN,-0.44,10.85,12.91,2251.1641,93.6821975795,2092.717,14.20766994,2389.9,0.0049882643,0.0015996132,0.0025881316,-0.0044886548
19850601,4775597,54.7159,109.1,7.53,210141,NaN,-0.49,10.16,12.22,2273.8286,92.4172560764,2109.4072,13.82927405,2413,-0.0022854907,0.0011958552,0.0041775927,-0.0015534295
19850701,4810834,54.339,109.4,7.88,215082,NaN,-0.41,10.31,12.03,2280.8103,94.3006965551,2117.6616,13.97994774,2429.9,0.0031927009,0.0011925714,0.0030310791,0.0100932716
19850801,4859655,54.5707,109.8,7.9,213810,NaN,-0.28,10.33,12.19,2289.5799,93.3839434911,2127.0651,14.08843933,2444.4,0.004385067,0.0015850181,0.002583874,-0.0025760527
19850901,4926981,54.8135,110,7.92,220963,NaN,-0.18,10.37,12.19,2306.4138,95.803710505,2143.0133,14.11509634,2456.8,0.0059754489,0.000790345,0.0021975284,0.0142915441
19851001,4851584,54.5916,110.5,7.99,208395,NaN,-0.26,10.24,12.14,2310.2297,90.2053159476,2143.1553,13.82755048,2468.5,-0.0066973324,0.0019695929,0.0020633281,-0.0254322629
19851101,4864971,54.7719,111.1,8.05,215871,NaN,-0.34,9.78,11.78,2346.0978,92.0127882137,2179.0693,14.04609273,2478.2,0.0011967007,0.0023517809,0.0017032211,0.0153070086
19851201,4918418,55.3412,111.4,8.27,229267,NaN,-0.27,9.26,11.26,2378.7635,96.380745711,2222.7413,15.24631431,2492.6,0.0047451794,0.0011711319,0.002516238,0.0261472448
19860101,4922453,55.6062,111.9,8.14,229055,19.58,-0.23,9.19,10.88,2392.2931,95.7470470487,2226.4366,14.42387305,2502.7,0.0003561429,0.0019448957,0.0017562029,-0.0004017718
19860201,4909953,55.2091,112.2,7.86,222377,21.59,-0.28,8.7,10.71,2402.0395,92.5784109712,2230.4312,13.99722216,2513.4,-0.0011042432,0.0011627704,0.0018528171,-0.0128499093
19860301,4926784,54.8519,112.5,7.48,224983,23.33,-0.3,7.78,10.08,2427.0751,92.6971728234,2254.7495,14.08423995,2533.7,0.0014861875,0.0011596655,0.0034935807,0.0050598365
19860401,4957789,54.8839,112.9,6.99,233778,21.69,-0.37,7.3,9.94,2443.2219,95.684309313,2266.4836,13.8239527,2558.4,0.0027245172,0.0015414195,0.004213255,0.0166539354
19860501,4988303,54.9927,113.1,6.85,233933,18.89,-0.46,7.71,10.14,2446.5006,95.6194329157,2273.4132,14.13448119,2585.5,0.002664786,0.000768663,0.0045760957,0.0002878515
19860601,4978066,54.8165,113.4,6.92,229211,18.31,-0.36,7.8,10.68,2453.9976,93.4031068327,2277.3891,13.89512736,2605.8,-0.0008921753,0.0011504496,0.0033965376,-0.0088560344
19860701,5011532,55.1675,113.8,6.56,232452,19.57,-0.29,7.3,10.51,2480.9473,93.6948559931,2304.3139,14.04574276,2627.5,0.0029098575,0.0015292075,0.003601645,0.0060978313
19860801,5036139,55.0457,114.2,6.17,233133,18.53,-0.41,7.17,10.2,2506.0737,93.0271922969,2329.92,14.22663106,2647.4,0.0021272006,0.0015238419,0.0032768398,0.0012704651
19860901,5146577,55.1503,114.6,5.89,237653,24.76,-0.42,7.45,10.01,2526.2151,94.0747286326,2345.9993,14.01772264,2668.9,0.0094207665,0.0015185137,0.0035127372,0.0083395487
19861001,5070491,55.3968,115,5.85,236830,19.23,-0.44,7.43,9.97,2529.8908,93.6127361703,2346.484,13.79387678,2688.7,-0.0064684586,0.0015132227,0.0032100455,-0.001506586
19861101,5054447,55.6593,115.3,6.04,242178,18.99,-0.49,7.25,9.7,2554.997,94.7860212752,2374.8003,14.17893335,2702.5,-0.0013763692,0.0011314669,0.0022233554,0.0096979733
19861201,5166657,56.1333,115.6,6.91,266024,18.71,-0.44,7.11,9.31,2595.5812,102.4911106615,2424.2601,15.15038836,2729.2,0.0095359839,0.0011285268,0.00426966,0.040786131
19870101,5031907,55.9679,115.9,6.43,257286,24.71,-0.45,7.08,9.2,2623.0462,98.086720699,2443.8084,14.63444764,2745,-0.011477025,0.0011256019,0.0025069862,-0.0145046642
19870201,5127777,56.6775,116.2,6.1,239189,22.77,-0.48,7.25,9.08,2624.5654,91.1347074834,2438.2865,14.08944008,2748.6,0.0081965242,0.0011226921,0.0005691934,-0.031674952
19870301,5134175,56.7642,116.6,6.13,242310,23.03,-0.39,7.25,9.04,2641.9337,91.7169117454,2455.9658,14.20639637,2754.9,0.0005415376,0.0014924224,0.0009942969,0.0056301345
19870401,5158979,57.1169,117.3,6.37,266516,28.45,-0.02,8.02,9.83,2668.5326,99.8736159341,2477.5912,13.97566269,2769.1,0.0020930924,0.0025994617,0.0022328006,0.0413519489
19870501,5162523,57.4935,117.7,6.85,266083,22.52,0.37,8.61,10.6,2677.7813,99.3669647331,2491.3816,14.36580263,2774.4,0.0002982395,0.0014784507,0.0008304362,-0.0007061581
19870601,5184571,57.7707,117.9,6.73,264740,21.33,0.32,8.4,10.54,2678.6328,98.834002182,2496.1729,14.68066572,2776.1,0.0018508268,0.0007373423,0.0002660303,-0.0021975639
19870701,5209966,58.1523,118.3,6.58,253944,16.45,0.06,8.45,10.28,2672.8297,95.0094201662,2496.0724,15.12146712,2780.6,0.0021220628,0.0014709395,0.0007034123,-0.0180816084
19870801,5250223,58.6196,118.7,6.73,259462,22.33,-0.16,8.76,10.33,2690.0938,96.4509118604,2514.4018,15.31141885,2789.8,0.0033428611,0.0014659743,0.0014345515,0.0093358053
19870901,5225616,58.7737,119.2,7.22,261404,22.38,0.07,9.42,10.89,2715.2066,96.2740735825,2534.148,14.99628629,2801.2,-0.0020402574,0.0018255364,0.0017710477,0.0032384674
19871001,5222171,59.6354,119.8,7.29,273673,61.41,0.65,9.52,11.26,2738.5237,99.9345012059,2554.0615,14.8459885,2816.8,-0.0002864041,0.0021805626,0.0024118944,0.0199197241
19871101,5228175,59.9604,120.1,6.69,261821,46.13,0.84,8.86,10.65,2732.7477,95.8086983295,2550.7962,15.0190996,2821.4,0.0004990274,0.0010861893,0.0007086499,-0.0192274757
19871201,5268334,60.2533,120.4,6.77,273419,39.45,0.75,8.99,10.65,2733.4915,100.0255533994,2556.3117,15.42778296,2828.8,0.0033231843,0.0010834795,0.0011375813,0.0188242133
19880101,5313907,60.2832,120.9,6.83,268564,35.55,0.38,8.67,10.43,2754.6703,97.4940630826,2574.5008,15.28932644,2849.8,0.003740649,0.0017998139,0.0032121388,-0.0077808939
19880201,5319124,60.5286,121.2,6.58,259378,29.83,0.08,8.21,9.89,2766.7662,93.7477116787,2579.2148,14.75204237,2872.7,0.0004261653,0.001076319,0.0034758923,-0.0151146595
19880301,5365189,60.6669,121.7,6.58,262244,26.94,0.02,8.37,9.93,2778.3135,94.3896360148,2593.636,15.0441364,2893,0.0037449107,0.0017879584,0.0030581593,0.0047724234
19880401,5343337,60.9879,122.3,6.87,274196,27.04,0.11,8.72,10.2,2806.0353,97.7165183916,2618.6244,14.9726366,2913.1,-0.0017724598,0.0021358788,0.0030069596,0.0193555544
19880501,5377591,60.918,122.7,7.09,263303,23.34,0.14,9.09,10.46,2834.0705,92.9062985554,2647.7688,15.21226323,2928.5,0.0027752026,0.0014181057,0.0022898352,-0.0176053076
19880601,5394619,61.0765,123.2,7.51,278523,24.69,0.12,8.92,10.46,2859.1031,97.4162141967,2669.8538,15.10760198,2940.7,0.0013730094,0.0017661451,0.0018054932,0.024405257
19880701,5406627,61.1063,123.6,7.75,270796,22.84,0.25,9.06,10.43,2873.5308,94.2380711562,2683.6913,15.13663279,2949.5,0.0009656312,0.0014077629,0.001297679,-0.0122188194
19880801,5430841,61.3905,124,8.01,273593,21.42,0.31,9.26,10.6,2875.7317,95.1385694291,2687.4298,15.27192078,2954.5,0.0019406791,0.0014032144,0.0007355938,0.0044627366
19880901,5415781,61.2132,124.7,8.19,283534,18.74,0.18,8.98,10.48,2882.8414,98.3522714777,2688.9978,14.87199681,2959.4,-0.0012059937,0.0024447683,0.0007196752,0.0155001632
19881001,5460567,61.5021,125.2,8.3,275457,22.68,0.12,8.8,10.3,2901.7045,94.9293768542,2704.9709,14.74940986,2967.8,0.0035766459,0.0017378754,0.001230961,-0.0125513315
19881101,5474445,61.6122,125.6,8.35,284420,18.18,0.07,8.96,10.27,2916.0084,97.537441936,2720.7553,14.93450501,2982.7,0.0011023567,0.0013853105,0.0021749437,0.0139063188
19881201,5504368,61.8936,126,8.76,293986,18.53,0.08,9.11,10.61,2928.656,100.382564562,2735.6464,15.17362867,2990.6,0.0023673645,0.0013809057,0.0011487548,0.0143665171
19890101,5513915,62.0714,126.5,9.12,288865,18.14,0.08,9.1,10.73,2943.7609,98.127874448,2746.4895,14.92239068,2994,0.0007526055,0.0017199804,0.000493467,-0.007631725
19890201,5502399,61.806,126.9,9.36,279987,17.9,0.19,9.17,10.65,2973.0152,94.1761078114,2767.3688,14.45692801,2994.4,-0.0009079874,0.0013710966,5.80180993314805E-005,-0.013557057
19890301,5498856,61.961,127.4,9.85,280916,17.08,0.47,9.36,11.03,2980.0794,94.2646024801,2777.0436,14.67760562,3002.1,-0.0002797327,0.0017078059,0.0011153404,0.0014386086
19890401,5531436,62.0166,127.8,9.84,292117,16.95,0.55,9.18,11.05,2987.2966,97.7864066126,2781.1351,14.49007986,3008.3,0.002565545,0.0013614258,0.0008959892,0.016980356
19890501,5525235,61.5631,128.3,9.81,285058,17.49,0.34,8.86,10.77,3011.6981,94.6502572751,2806.8283,14.70054688,3013.9,-0.0004871377,0.0016958026,0.0008076948,-0.0106235981
19890601,5536357,61.6029,128.8,9.53,296949,18.16,0.22,8.28,10.2,3017.3714,98.4131419818,2809.7653,14.53411725,3030.2,0.0008733327,0.0016892066,0.0023424554,0.0177486333
19890701,5553484,61.0102,129.2,9.24,285483,18.08,0.15,8.02,9.88,3048.1894,93.6565818384,2841.0064,14.71254591,3054.7,0.0013414381,0.0013466506,0.003497271,-0.0171016152
19890801,5607226,61.5621,129.5,8.99,282336,18.33,0.1,8.11,9.99,3066.5527,92.0695085397,2860.854,14.90798289,3076.7,0.0041825358,0.0010072548,0.0031165866,-0.0048139943
19890901,5597088,61.3843,129.9,9.02,288656,15.99,0.2,8.19,10.13,3081.5454,93.6724800485,2870.9829,14.63482529,3094.8,-0.0007859256,0.0013393827,0.0025474367,0.0096143316
